customer_id,customer_name,gender,age,city,state,signup_date,acquisition_channel
CUST00299,Abhishek Sharma,Male,24.0,Pune,Maharashtra,2025-04-15,Organic Search
CUST00300,Pranav Agarwal,Male,38.0,Nagpur,Maharashtra,2024-12-22,Organic Search
CUST00301,Rohan Desai,Male,28.0,Hyderabad,Telangana,2025-04-14,Email
CUST00302,Vivaan Chopra,Male,50.0,Noida,Uttar Pradesh,2023-07-13,Paid Search
CUST00303,Sneha Mehta,Female,37.0,Bengaluru,Karnataka,2024-09-18,Social Media
CUST00304,Harsh Bansal,Male,26.0,Delhi,Delhi,2024-08-29,Paid Search
CUST00305,Sneha Kumar,Female,36.0,Mumbai,Maharashtra,2025-06-15,Paid Search
CUST00306,Varun Pandey,Male,24.0,Pune,Maharashtra,2024-07-11,Direct
CUST00307,Naveen Chatterjee,Male,36.0,Surat,Gujarat,2024-04-25,Paid Search
CUST00308,Kiran Singh,Female,31.0,Lucknow,Uttar Pradesh,2024-12-19,Social Media
CUST00309,Pooja Chopra,Female,25.0,Delhi,Delhi,2023-12-20,Referral
CUST00310,Varun Iyer,Male,25.0,Lucknow,Uttar Pradesh,2023-07-20,Organic Search
CUST00311,Aditi Mehta,Female,57.0,Delhi,Delhi,2024-07-26,Paid Search
CUST00312,Ankit Malhotra,Male,34.0,Bhopal,Madhya Pradesh,2024-05-27,Organic Search
CUST00313,Nikhil Nair,Male,29.0,Bengaluru,Karnataka,2023-11-11,Social Media
CUST00314,Ankit Shah,Male,27.0,Chennai,Tamil Nadu,2024-04-07,Email
CUST00315,Preeti Desai,Female,38.0,Ahmedabad,Gujarat,2024-04-06,Organic Search
CUST00316,Siddharth Nair,Male,27.0,Ahmedabad,Gujarat,2024-02-25,Organic Search
CUST00317,Saanvi Verma,Female,22.0,Indore,Madhya Pradesh,2024-04-19,Email
CUST00318,Pooja Shah,Female,33.0,Guwahati,Assam,2025-01-28,Social Media
CUST00319,Suresh Chatterjee,Male,33.0,Pune,Maharashtra,2024-01-23,Paid Search
CUST00320,Aadhya Joshi,Female,29.0,Ahmedabad,Gujarat,2025-08-24,Paid Search
CUST00321,Rajesh Banerjee,Male,24.0,Bengaluru,Karnataka,2025-07-30,Organic Search
CUST00322,Rajesh Mishra,Male,29.0,Surat,Gujarat,2024-07-29,Organic Search
CUST00323,Nikhil Nair,Male,28.0,Chennai,Tamil Nadu,2024-02-26,Paid Search
CUST00324,Deepak Pandey,Male,27.0,Visakhapatnam,Andhra Pradesh,2024-09-18,Social Media
CUST00325,Rajesh Banerjee,Male,36.0,Jaipur,Rajasthan,2025-06-08,Referral
CUST00326,Vihaan Malhotra,Male,55.0,Chennai,Tamil Nadu,2024-12-30,Social Media
CUST00327,Ritu Das,Female,46.0,Noida,Uttar Pradesh,2025-05-05,Organic Search
CUST00328,Deepak Singh,Male,52.0,Mumbai,Maharashtra,2024-09-15,Organic Search
CUST00329,Tarun Menon,Male,27.0,Nagpur,Maharashtra,2024-12-14,Email
CUST00330,Juhi Malhotra,Female,50.0,Chennai,Tamil Nadu,2024-01-13,Social Media
CUST00331,Ankit Reddy,Male,35.0,Delhi,Delhi,2025-03-10,Email
CUST00332,Priya Rao,Female,43.0,Mumbai,Maharashtra,2023-10-06,Paid Search
CUST00333,Neha Chopra,Female,38.0,Lucknow,Uttar Pradesh,2025-02-04,Organic Search
CUST00334,Arjun Agarwal,Male,30.0,Delhi,Delhi,2025-06-18,Direct
CUST00335,Arjun Das,Male,40.0,Agra,Uttar Pradesh,2023-07-10,Paid Search
CUST00336,Rohan Agarwal,Male,38.0,Hyderabad,Telangana,2024-11-27,Organic Search
CUST00337,Rohan Chauhan,Male,18.0,Hyderabad,Telangana,2023-05-21,Social Media
CUST00338,Naveen Mukherjee,Male,32.0,Lucknow,Uttar Pradesh,2025-03-02,Email
CUST00339,Ananya Malhotra,Female,42.0,Bengaluru,Karnataka,2023-05-07,Paid Search
CUST00340,Swati Sharma,Female,36.0,Mumbai,Maharashtra,2025-08-14,Social Media
CUST00341,Vikram Sharma,Male,38.0,Chennai,Tamil Nadu,2023-07-17,Paid Search
CUST00342,Priya Desai,Female,25.0,Pune,Maharashtra,2025-08-31,Referral
CUST00343,Manish Kapoor,Male,36.0,Chennai,Tamil Nadu,2025-05-02,Email
CUST00344,Divya Reddy,Female,32.0,Chennai,Tamil Nadu,2024-11-09,Social Media
CUST00345,Ishita Desai,Female,31.0,Lucknow,Uttar Pradesh,2025-04-17,Organic Search
CUST00346,Vikram Singh,Male,26.0,Ludhiana,Punjab,2025-04-27,Paid Search
CUST00347,Vihaan Bansal,Male,42.0,Ahmedabad,Gujarat,2025-08-22,Email
CUST00348,Kunal Nair,Male,36.0,Patna,Bihar,2023-12-05,Organic Search
CUST00349,Tanvi Joshi,Female,35.0,Mumbai,Maharashtra,2024-11-06,Organic Search
CUST00350,Vikram Saxena,Male,54.0,Kolkata,West Bengal,2023-05-21,Direct
CUST00351,Rekha Mukherjee,Female,38.0,Ahmedabad,Gujarat,2024-11-29,Referral
CUST00352,Vihaan Mukherjee,Male,45.0,Chennai,Tamil Nadu,2023-08-29,Direct
CUST00353,Karthik Singh,Male,36.0,Mumbai,Maharashtra,2024-10-14,Paid Search
CUST00354,Kiran Verma,Female,29.0,Delhi,Delhi,2024-10-21,Organic Search
CUST00355,Pranav Mishra,Male,22.0,Bengaluru,Karnataka,2024-07-14,Organic Search
CUST00356,Ankit Chauhan,Male,35.0,Bengaluru,Karnataka,2024-09-06,Social Media
CUST00357,Preeti Yadav,Female,18.0,Ahmedabad,Gujarat,2025-04-02,Referral
CUST00358,Vihaan Saxena,Male,36.0,Chennai,Tamil Nadu,2025-05-01,Paid Search
CUST00359,Priya Gupta,Female,36.0,Bengaluru,Karnataka,2024-08-08,Paid Search
CUST00360,Juhi Agarwal,Female,31.0,Surat,Gujarat,2024-11-14,Referral
CUST00361,Nikhil Singh,Male,32.0,Ahmedabad,Gujarat,2025-08-11,Organic Search
CUST00362,Pooja Kapoor,Female,20.0,Mumbai,Maharashtra,2023-06-24,Organic Search
CUST00363,Ankit Chopra,Male,47.0,Bengaluru,Karnataka,2023-06-20,Direct
CUST00364,Priya Malhotra,Female,30.0,Pune,Maharashtra,2023-05-11,Social Media
CUST00365,Saanvi Mehta,Female,23.0,Jaipur,Rajasthan,2025-01-04,Email
CUST00366,Ananya Pandey,Female,38.0,Patna,Bihar,2024-05-29,Direct
CUST00367,Anjali Das,Female,34.0,Bengaluru,Karnataka,2025-04-11,Referral
CUST00368,Aarav Mishra,Male,29.0,Pune,Maharashtra,2025-01-15,Paid Search
CUST00369,Anjali Chatterjee,Female,28.0,Kolkata,West Bengal,2024-03-03,Social Media
CUST00370,Aman Nair,Male,33.0,Ludhiana,Punjab,2025-07-17,Social Media
CUST00371,Pooja Pandey,Female,46.0,Indore,Madhya Pradesh,2025-04-01,Direct
CUST00372,Aditya Yadav,Male,38.0,Delhi,Delhi,2023-12-25,Organic Search
CUST00373,Ishaan Gupta,Male,33.0,Noida,Uttar Pradesh,2024-04-04,Social Media
CUST00374,Naveen Chatterjee,Male,42.0,Hyderabad,Telangana,2024-02-11,Referral
CUST00375,Pranav Gupta,Male,33.0,Noida,Uttar Pradesh,2023-08-12,Paid Search
CUST00376,Aditya Pandey,Male,37.0,Bengaluru,Karnataka,2023-07-30,Social Media
CUST00377,Ishaan Banerjee,Male,35.0,Chennai,Tamil Nadu,2025-08-14,Organic Search
CUST00378,Aadhya Mehta,Female,39.0,Pune,Maharashtra,2024-06-17,Organic Search
CUST00379,Anita Gupta,Female,29.0,Mumbai,Maharashtra,2024-04-23,Organic Search
CUST00380,Harsh Reddy,Male,22.0,Indore,Madhya Pradesh,2025-03-05,Paid Search
CUST00381,Aditi Nair,Female,42.0,Delhi,Delhi,2024-10-04,Organic Search
CUST00382,Ankit Saxena,Male,48.0,Delhi,Delhi,2025-08-14,Social Media
CUST00383,Nisha Saxena,Female,22.0,Bengaluru,Karnataka,2025-04-15,Paid Search
CUST00384,Ankit Chatterjee,Male,35.0,Noida,Uttar Pradesh,2024-07-27,Organic Search
CUST00385,Tanvi Mishra,Female,29.0,Noida,Uttar Pradesh,2024-04-16,Organic Search
CUST00386,Pranav Bansal,Male,42.0,Kolkata,West Bengal,2025-09-21,Social Media
CUST00387,Aditya Bansal,Male,35.0,Pune,Maharashtra,2025-02-23,Paid Search
CUST00388,Riya Reddy,Female,65.0,Bengaluru,Karnataka,2025-08-26,Social Media
CUST00389,Ritu Agarwal,Female,30.0,Chennai,Tamil Nadu,2023-06-22,Referral
CUST00390,Ishita Saxena,Female,48.0,Kochi,Kerala,2025-06-10,Email
CUST00391,Suresh Chauhan,Male,49.0,Patna,Bihar,2024-12-17,Social Media
CUST00392,Pranav Das,Male,38.0,Nagpur,Maharashtra,2023-06-27,Email
CUST00393,Pooja Sharma,Female,33.0,Bengaluru,Karnataka,2024-11-04,Social Media
CUST00394,Ankit Iyer,Male,34.0,Bhopal,Madhya Pradesh,2025-01-28,Paid Search
CUST00395,Siddharth Kapoor,Male,33.0,Noida,Uttar Pradesh,2023-01-20,Organic Search
CUST00396,Siddharth Kumar,Male,44.0,Kochi,Kerala,2024-07-03,Direct
CUST00397,Naveen Menon,Male,24.0,Jaipur,Rajasthan,2025-05-21,Referral
CUST00398,Ankit Chopra,Male,31.0,Delhi,Delhi,2024-01-21,Social Media
CUST00399,Ishaan Pandey,Male,30.0,Noida,Uttar Pradesh,2024-07-07,Social Media
CUST00400,Tanvi Chopra,Female,18.0,Pune,Maharashtra,2024-06-21,Social Media
CUST00401,Komal Desai,Female,42.0,Mumbai,Maharashtra,2024-01-28,
CUST00402,Pooja Shah,Female,44.0,Mumbai,Maharashtra,2025-08-01,Organic Search
CUST00403,Radhika Malhotra,Female,27.0,Jaipur,Rajasthan,2025-04-16,Organic Search
CUST00404,Gaurav Chauhan,Male,43.0,Ludhiana,Punjab,2023-06-12,Email
CUST00405,Sunita Chatterjee,Female,18.0,Gurugram,Haryana,2025-09-28,Social Media
CUST00406,Diya Pandey,Female,33.0,Gurugram,Haryana,2025-07-02,Paid Search
CUST00407,Ishita Nair,Female,32.0,Jaipur,Rajasthan,2024-01-09,Organic Search
CUST00408,Deepak Desai,Male,34.0,Kochi,Kerala,2025-05-30,Referral
CUST00409,Nisha Chauhan,Female,34.0,Delhi,Delhi,2023-06-06,Email
CUST00410,Kiran Pandey,Female,32.0,Mumbai,Maharashtra,2025-09-30,Referral
CUST00411,Anita Banerjee,Female,29.0,Mumbai,Maharashtra,2025-01-11,Paid Search
CUST00412,Anjali Chatterjee,Female,32.0,Visakhapatnam,Andhra Pradesh,2024-12-28,Paid Search
CUST00413,Shreya Tiwari,Female,47.0,Chandigarh,Chandigarh,2023-05-15,Social Media
CUST00414,Aadhya Chatterjee,Female,27.0,Ludhiana,Punjab,2025-07-16,Organic Search
CUST00415,Saanvi Sharma,Female,56.0,Gurugram,Haryana,2023-02-15,Paid Search
CUST00416,Meera Banerjee,Female,27.0,Pune,Maharashtra,2023-11-21,Paid Search
CUST00417,Neha Desai,Female,35.0,Bhopal,Madhya Pradesh,2023-07-24,Social Media
CUST00418,Aarav Agarwal,Male,39.0,Hyderabad,Telangana,2025-04-13,Paid Search
CUST00419,Divya Gupta,Female,30.0,Visakhapatnam,Andhra Pradesh,2023-10-01,Organic Search
CUST00420,Pranav Joshi,Male,47.0,Bhopal,Madhya Pradesh,2025-07-26,Paid Search
CUST00421,Gaurav Desai,Male,38.0,Chennai,Tamil Nadu,2025-01-03,Paid Search
CUST00422,Vikram Malhotra,Male,31.0,Mumbai,Maharashtra,2023-02-26,Social Media
CUST00423,Ankit Reddy,Male,47.0,Bengaluru,Karnataka,2023-01-09,Referral
CUST00424,Rajesh Agarwal,Male,23.0,Rajkot,Gujarat,2023-03-21,Organic Search
CUST00425,Arjun Bansal,Male,27.0,Jaipur,Rajasthan,2024-11-20,Social Media
CUST00426,Aman Kumar,Male,39.0,Ahmedabad,Gujarat,2025-05-02,Paid Search
CUST00427,Simran Bansal,Female,41.0,Gurugram,Haryana,2023-11-18,Social Media
CUST00428,Sunita Desai,Female,36.0,Ahmedabad,Gujarat,2025-06-09,Referral
CUST00429,Meera Chatterjee,Female,32.0,Hyderabad,Telangana,2023-03-29,Paid Search
CUST00430,Karthik Bansal,Male,30.0,Visakhapatnam,Andhra Pradesh,2025-05-02,Referral
CUST00431,Gaurav Singh,Male,44.0,Hyderabad,Telangana,2025-08-08,Organic Search
CUST00432,Priya Nair,Female,35.0,Chennai,Tamil Nadu,2025-04-09,Direct
CUST00433,Varun Pandey,Male,24.0,Indore,Madhya Pradesh,2025-02-07,Email
CUST00434,Aadhya Kumar,Female,24.0,Chennai,Tamil Nadu,2025-05-31,Organic Search
CUST00435,Kiran Mishra,Female,48.0,Hyderabad,Telangana,2023-03-04,Social Media
CUST00436,Rohan Desai,Male,26.0,Mumbai,Maharashtra,2023-10-06,Paid Search
CUST00437,Ankit Sharma,Male,36.0,Agra,Uttar Pradesh,2023-07-01,Direct
CUST00438,Aman Kumar,Male,47.0,Pune,Maharashtra,2024-08-20,Organic Search
CUST00439,Tanvi Verma,Female,38.0,Ludhiana,Punjab,2025-03-18,Social Media
CUST00440,Vihaan Bansal,Male,25.0,Surat,Gujarat,2024-12-11,Paid Search
CUST00441,Aadhya Mehta,Female,23.0,Delhi,Delhi,2025-06-10,Organic Search
CUST00442,Sunita Joshi,Female,52.0,Ahmedabad,Gujarat,2023-08-09,Referral
CUST00443,Tarun Chauhan,Male,23.0,Chennai,Tamil Nadu,2025-03-09,Email
CUST00444,Yash Mishra,Male,27.0,Thane,Maharashtra,2023-09-25,Social Media
CUST00445,Vikram Chauhan,Male,37.0,Pune,Maharashtra,2023-12-25,Direct
CUST00446,Ankit Mukherjee,Male,31.0,Lucknow,Uttar Pradesh,2025-02-17,Direct
CUST00447,Radhika Kumar,Female,39.0,Bhopal,Madhya Pradesh,2025-09-16,Referral
CUST00448,Anjali Nair,Female,18.0,Bengaluru,Karnataka,2024-11-25,Organic Search
CUST00449,Sunita Nair,Female,31.0,Rajkot,Gujarat,2023-03-25,Direct
CUST00450,Siddharth Saxena,Male,40.0,Chennai,Tamil Nadu,2024-11-29,Organic Search
CUST00451,Varun Yadav,Male,40.0,Lucknow,Uttar Pradesh,2023-03-07,Social Media
CUST00452,Sneha Rao,Female,27.0,Bengaluru,Karnataka,2025-07-06,Direct
CUST00453,Kiran Menon,Female,23.0,Bengaluru,Karnataka,2025-02-17,Organic Search
CUST00454,Nisha Reddy,Female,35.0,Thane,Maharashtra,2023-08-31,Organic Search
CUST00455,Aadhya Menon,Female,20.0,Hyderabad,Telangana,2023-05-17,Referral
CUST00456,Preeti Gupta,Female,46.0,Nashik,Maharashtra,2023-09-13,Organic Search
CUST00457,Aditya Chauhan,Male,35.0,Lucknow,Uttar Pradesh,2025-09-16,Organic Search
CUST00458,Rahul Mukherjee,Male,26.0,Lucknow,Uttar Pradesh,2024-07-07,Organic Search
CUST00459,Payal Desai,Female,22.0,Ahmedabad,Gujarat,2025-04-18,Social Media
CUST00460,Tarun Patel,Male,27.0,Coimbatore,Tamil Nadu,2024-12-17,Paid Search
CUST00461,Preeti Chatterjee,Female,18.0,Gurugram,Haryana,2024-10-21,Paid Search
CUST00462,Vihaan Chatterjee,Male,38.0,Bengaluru,Karnataka,2023-07-27,Direct
CUST00463,Sanjay Gupta,Male,25.0,Kolkata,West Bengal,2025-08-22,Email
CUST00464,Gaurav Sharma,Male,37.0,Chandigarh,Chandigarh,2024-01-28,Social Media
CUST00465,Nisha Desai,Female,38.0,Mumbai,Maharashtra,2024-10-26,Paid Search
CUST00466,Saanvi Joshi,Female,43.0,Hyderabad,Telangana,2025-02-08,Referral
CUST00467,Ishaan Kapoor,Male,36.0,Noida,Uttar Pradesh,2024-12-28,Organic Search
CUST00468,Ishaan Pandey,Male,44.0,Kolkata,West Bengal,2025-08-18,Direct
CUST00469,Sanjay Saxena,Male,47.0,Noida,Uttar Pradesh,2023-07-31,Organic Search
CUST00470,Aditya Chauhan,Male,36.0,Ahmedabad,Gujarat,2024-08-23,Referral
CUST00471,Diya Sharma,Female,36.0,Pune,Maharashtra,2024-05-14,Direct
CUST00472,Reyansh Rao,Male,27.0,Chennai,Tamil Nadu,2024-07-22,Organic Search
CUST00473,Naveen Bansal,Male,23.0,Chennai,Tamil Nadu,2023-06-23,Organic Search
CUST00474,Aditya Mishra,Male,46.0,Chandigarh,Chandigarh,2023-07-13,Organic Search
CUST00475,Priya Mishra,Female,39.0,Nagpur,Maharashtra,2024-01-02,Paid Search
CUST00476,Riya Malhotra,Female,40.0,Gurugram,Haryana,2024-01-31,Paid Search
CUST00477,Rekha Chauhan,Female,27.0,Hyderabad,Telangana,2024-06-07,Organic Search
CUST00478,Rekha Kumar,Female,49.0,Guwahati,Assam,2024-11-24,Organic Search
CUST00479,Tanvi Iyer,Female,31.0,Indore,Madhya Pradesh,2024-12-15,Paid Search
CUST00480,Abhishek Gupta,Male,25.0,Delhi,Delhi,2024-05-22,Organic Search
CUST00481,Aditi Reddy,Female,27.0,Chennai,Tamil Nadu,2024-05-19,Email
CUST00482,Radhika Bansal,Female,49.0,Bengaluru,Karnataka,2023-10-25,Organic Search
CUST00483,Tarun Patel,Male,22.0,Bengaluru,Karnataka,2024-11-04,Organic Search
CUST00484,Payal Agarwal,Female,25.0,Gurugram,Haryana,2024-02-14,Organic Search
CUST00485,Aditi Bansal,Female,62.0,Noida,Uttar Pradesh,2023-02-26,Organic Search
CUST00486,Ishita Pandey,Female,42.0,Mumbai,Maharashtra,2024-05-29,Organic Search
CUST00487,Rohan Saxena,Male,26.0,Delhi,Delhi,2024-07-22,Organic Search
CUST00488,Harsh Agarwal,Male,22.0,Bengaluru,Karnataka,2023-11-03,Organic Search
CUST00489,Nisha Malhotra,Female,18.0,Ludhiana,Punjab,2024-10-21,Paid Search
CUST00490,Vikram Bansal,Male,34.0,Surat,Gujarat,2024-10-15,Paid Search
CUST00491,Pranav Patel,Male,40.0,Pune,Maharashtra,2025-02-10,Social Media
CUST00492,Kunal Agarwal,Male,48.0,Jaipur,Rajasthan,2024-12-26,Direct
CUST00493,Nikhil Mishra,Male,18.0,Noida,Uttar Pradesh,2024-12-30,Social Media
CUST00494,Radhika Chatterjee,Female,20.0,Bengaluru,Karnataka,2024-02-13,Organic Search
CUST00495,Ishita Sharma,Female,32.0,Delhi,Delhi,2025-04-21,Paid Search
CUST00496,Rekha Nair,Female,61.0,Jaipur,Rajasthan,2024-09-30,Social Media
CUST00497,Krishna Gupta,Male,42.0,Noida,Uttar Pradesh,2024-06-11,Social Media
CUST00498,Ishaan Desai,Male,37.0,Indore,Madhya Pradesh,2024-12-08,Organic Search
CUST00499,Harsh Chauhan,Male,21.0,Coimbatore,Tamil Nadu,2024-03-31,Email
CUST00500,Rajesh Gupta,Male,18.0,Coimbatore,Tamil Nadu,2024-08-28,Organic Search
CUST00501,Simran Menon,Female,33.0,Bengaluru,Karnataka,2025-03-11,Paid Search
CUST00502,Vihaan Malhotra,Male,32.0,Kanpur,Uttar Pradesh,2025-07-08,Social Media
CUST00503,Abhishek Mishra,Male,30.0,Nashik,Maharashtra,2025-08-03,Direct
CUST00504,Ritu Shah,Female,29.0,Mumbai,Maharashtra,2024-08-19,Direct
CUST00505,Shreya Mukherjee,Female,26.0,Lucknow,Uttar Pradesh,2024-09-04,Direct
CUST00506,Siddharth Sharma,Male,23.0,Bengaluru,Karnataka,2025-05-01,Paid Search
CUST00507,Anita Iyer,Female,47.0,Ghaziabad,Uttar Pradesh,2024-02-11,Paid Search
CUST00508,Aman Nair,Male,24.0,Bengaluru,Karnataka,2025-05-31,Organic Search
CUST00509,Payal Patel,Female,30.0,Ahmedabad,Gujarat,2024-08-10,Paid Search
CUST00510,Sunita Kumar,Female,33.0,Kanpur,Uttar Pradesh,2023-06-19,Email
CUST00511,Abhishek Iyer,Male,40.0,Pune,Maharashtra,2023-04-19,Organic Search
CUST00512,Pranav Verma,Male,24.0,Delhi,Delhi,2025-06-03,Organic Search
CUST00513,Ankit Mishra,Male,43.0,Bengaluru,Karnataka,2023-03-26,Direct
CUST00514,Aadhya Tiwari,Female,27.0,Rajkot,Gujarat,2024-01-05,Organic Search
CUST00515,Abhishek Chauhan,Male,31.0,Kochi,Kerala,2024-03-03,Organic Search
CUST00516,Simran Sharma,Female,49.0,Nagpur,Maharashtra,2023-08-31,Direct
CUST00517,Vihaan Nair,Male,23.0,Mumbai,Maharashtra,2024-02-10,Paid Search
CUST00518,Harsh Chatterjee,Male,40.0,Thane,Maharashtra,2025-03-16,Referral
CUST00519,Vivaan Rao,Male,43.0,Lucknow,Uttar Pradesh,2023-01-24,Organic Search
CUST00520,Yash Yadav,Male,36.0,Chennai,Tamil Nadu,2025-05-23,Organic Search
CUST00521,Kunal Malhotra,Male,32.0,Bengaluru,Karnataka,2025-06-15,Organic Search
CUST00522,Kavya Patel,Female,54.0,Delhi,Delhi,2024-04-12,Organic Search
CUST00523,Tanvi Gupta,Female,33.0,Mumbai,Maharashtra,2023-08-07,Paid Search
CUST00524,Harsh Joshi,Male,35.0,Lucknow,Uttar Pradesh,2024-11-15,Social Media
CUST00525,Diya Chauhan,Female,30.0,Hyderabad,Telangana,2023-06-24,Paid Search
CUST00526,Pranav Kapoor,Male,35.0,Kolkata,West Bengal,2024-04-04,Paid Search
CUST00527,Tanvi Mehta,Female,43.0,Pune,Maharashtra,2025-08-31,Organic Search
CUST00528,Abhishek Das,Male,30.0,Jaipur,Rajasthan,2025-09-27,Social Media
CUST00529,Nisha Mukherjee,Female,18.0,Jaipur,Rajasthan,2025-04-09,Organic Search
CUST00530,Naveen Bansal,Male,38.0,Kolkata,West Bengal,2024-02-07,Organic Search
CUST00531,Kunal Menon,Male,22.0,Delhi,Delhi,2025-01-29,Direct
CUST00532,Radhika Chopra,Female,40.0,Mumbai,Maharashtra,2025-02-13,Direct
CUST00533,Aman Mehta,Male,33.0,Jaipur,Rajasthan,2024-04-28,Organic Search
CUST00534,Harsh Sharma,Male,42.0,Chennai,Tamil Nadu,2024-12-20,Organic Search
CUST00535,Naveen Bansal,Male,24.0,Chennai,Tamil Nadu,2023-01-18,Social Media
CUST00536,Anita Saxena,Female,28.0,Chennai,Tamil Nadu,2023-10-14,Paid Search
CUST00537,Rohan Saxena,Male,30.0,Delhi,Delhi,2024-09-08,Direct
CUST00538,Aadhya Agarwal,Female,18.0,Delhi,Delhi,2023-08-20,Paid Search
CUST00539,Riya Malhotra,Female,44.0,Lucknow,Uttar Pradesh,2023-08-22,Organic Search
CUST00540,Sneha Iyer,Female,18.0,Kolkata,West Bengal,2025-05-30,
CUST00541,Ishaan Mishra,Male,44.0,Surat,Gujarat,2025-09-23,Organic Search
CUST00542,Sunita Banerjee,Female,37.0,Delhi,Delhi,2024-10-06,Paid Search
CUST00543,Rohan Chopra,Male,31.0,Vadodara,Gujarat,2025-06-01,Social Media
CUST00544,Priya Joshi,Female,36.0,Ahmedabad,Gujarat,2025-09-23,Direct
CUST00545,Aman Pandey,Male,36.0,Surat,Gujarat,2023-07-22,Organic Search
CUST00546,Pooja Malhotra,Female,29.0,Chennai,Tamil Nadu,2024-06-27,Social Media
CUST00547,Kavya Rao,Female,36.0,Chennai,Tamil Nadu,2024-05-03,Organic Search
CUST00548,Sanjay Mishra,Male,40.0,Visakhapatnam,Andhra Pradesh,2023-05-01,Referral
CUST00549,Siddharth Patel,Male,24.0,Delhi,Delhi,2025-03-26,Organic Search
CUST00550,Naveen Shah,Male,36.0,Mumbai,Maharashtra,2024-06-13,Organic Search
CUST00551,Riya Nair,Female,18.0,Mumbai,Maharashtra,2024-07-17,Organic Search
CUST00552,Kunal Iyer,Male,18.0,Guwahati,Assam,2023-08-03,Email
CUST00553,Radhika Yadav,Female,39.0,Gurugram,Haryana,2023-09-10,Organic Search
CUST00554,Kunal Chatterjee,Male,29.0,Nagpur,Maharashtra,2025-07-23,Social Media
CUST00555,Preeti Pandey,Female,24.0,Chennai,Tamil Nadu,2023-03-10,Organic Search
CUST00556,Rahul Rao,Male,32.0,Mumbai,Maharashtra,2023-11-11,Social Media
CUST00557,Vihaan Iyer,Male,29.0,Ghaziabad,Uttar Pradesh,2024-01-18,Direct
CUST00558,Gaurav Agarwal,Male,23.0,Delhi,Delhi,2024-08-06,Organic Search
CUST00559,Sunita Mehta,Female,18.0,Bengaluru,Karnataka,2024-11-03,Social Media
CUST00560,Rohan Singh,Male,18.0,Ludhiana,Punjab,2024-08-09,Paid Search
CUST00561,Krishna Kumar,Male,40.0,Bengaluru,Karnataka,2023-05-06,Paid Search
CUST00562,Harsh Shah,Male,29.0,Ludhiana,Punjab,2023-11-24,Organic Search
CUST00563,Diya Desai,Female,43.0,Patna,Bihar,2025-06-05,Organic Search
CUST00564,Sunita Verma,Female,29.0,Ludhiana,Punjab,2024-12-18,Email
CUST00565,Suresh Kapoor,Male,37.0,Kanpur,Uttar Pradesh,2024-12-28,Paid Search
CUST00566,Abhishek Agarwal,Male,32.0,Hyderabad,Telangana,2025-01-15,Organic Search
CUST00567,Harsh Agarwal,Male,33.0,Lucknow,Uttar Pradesh,2025-04-01,Organic Search
CUST00568,Rajesh Desai,Male,34.0,Ghaziabad,Uttar Pradesh,2023-03-30,Social Media
CUST00569,Rekha Chatterjee,Female,29.0,Bhopal,Madhya Pradesh,2024-04-06,Direct
CUST00570,Aditya Saxena,Male,21.0,Nashik,Maharashtra,2024-09-21,Referral
CUST00571,Tanvi Gupta,Female,41.0,Kochi,Kerala,2024-03-08,Email
CUST00572,Ritu Agarwal,Female,49.0,Nagpur,Maharashtra,2025-06-05,Direct
CUST00573,Priya Iyer,Female,,Gurugram,Haryana,2024-07-30,Social Media
CUST00574,Harsh Yadav,Male,27.0,Bengaluru,Karnataka,2025-04-06,Paid Search
CUST00575,Anjali Desai,Female,26.0,Noida,Uttar Pradesh,2025-06-11,Paid Search
CUST00576,Manish Kumar,Male,27.0,Chandigarh,Chandigarh,2024-08-20,Direct
CUST00577,Arjun Chauhan,Male,31.0,Mumbai,Maharashtra,2025-07-25,Organic Search
CUST00578,Ananya Gupta,Female,32.0,Jaipur,Rajasthan,2024-11-03,Paid Search
CUST00579,Rohan Yadav,Male,23.0,Kolkata,West Bengal,2025-06-10,Email
CUST00580,Ankit Joshi,Male,18.0,Vadodara,Gujarat,2024-03-10,Organic Search
CUST00581,Deepak Kumar,Male,33.0,Delhi,Delhi,2024-08-15,Referral
CUST00582,Arjun Joshi,Male,18.0,Pune,Maharashtra,2024-09-14,Referral
CUST00583,Sneha Das,Female,32.0,Kolkata,West Bengal,2023-06-04,Paid Search
CUST00584,Nisha Rao,Female,24.0,Ahmedabad,Gujarat,2024-05-09,Referral
CUST00585,Komal Yadav,Female,41.0,Guwahati,Assam,2025-07-31,Organic Search
CUST00586,Vihaan Singh,Male,43.0,Pune,Maharashtra,2024-12-12,Direct
CUST00587,Krishna Kumar,Male,44.0,Chennai,Tamil Nadu,2023-09-06,Organic Search
CUST00588,Vikram Mehta,Male,30.0,Agra,Uttar Pradesh,2024-03-08,Organic Search
CUST00589,Rajesh Chauhan,Male,22.0,Delhi,Delhi,2023-09-23,Paid Search
CUST00590,Aadhya Kumar,Female,25.0,Bengaluru,Karnataka,2023-02-08,Social Media
CUST00591,Kavya Yadav,Female,36.0,Bengaluru,Karnataka,2025-08-08,
CUST00592,Tanvi Bansal,Female,18.0,Gurugram,Haryana,2024-06-27,Social Media
CUST00593,Swati Desai,Female,47.0,Rajkot,Gujarat,2024-02-04,Email
CUST00594,Krishna Banerjee,Male,30.0,Jaipur,Rajasthan,2024-11-13,Social Media
